word	Valence	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
ulica	0	0	0	0	0	0	0	0	0	0	0
zavezništvo	0	0	0	0	0	0	0	0	0	0	1
zavezniški	1	1	0	0	0	0	0	0	0	0	1
združen	1	1	0	0	0	0	0	0	0	0	1
aligator	0	0	0	0	0	0	0	0	0	0	0
dodeliti	0	0	0	0	0	0	0	0	0	0	0
dodelitev	0	0	0	0	0	0	0	0	0	0	0
odmeriti	0	0	0	0	0	0	0	0	0	0	0
odmera	0	0	0	0	0	0	0	0	0	0	0
dopusten	1	1	0	0	0	0	0	0	0	0	0
dodatek	0	0	0	0	0	0	0	0	0	0	0
dovoljen	0	0	0	0	0	0	0	0	0	0	0
zlitina	0	0	0	0	0	0	0	0	0	0	0
privlačnost	1	1	0	0	1	0	0	1	0	1	0
privlačen	1	1	0	0	0	0	0	0	0	0	0
aluzija	0	0	0	0	0	0	0	0	0	0	0
aluvialen	0	0	0	0	0	0	0	0	0	0	0
zaveznik	1	1	0	0	0	0	0	0	0	0	1
almanah	0	0	0	0	0	0	0	0	0	0	0
vsemogočen	1	1	0	0	0	0	0	0	0	0	0
visok	0	0	0	0	0	0	0	0	0	0	0
aloha	1	1	0	0	1	0	0	1	0	0	0
ob	0	0	0	0	0	0	0	0	0	0	0
zadržan	-1	0	1	0	0	0	0	0	0	0	0
vzvišen	-1	0	1	0	0	0	0	0	0	0	0
naglas	0	0	0	0	0	0	0	0	0	0	0
abeceda	0	0	0	0	0	0	0	0	0	0	0
abeceden	0	0	0	0	0	0	0	0	0	0	0
oltar	0	0	0	0	0	0	0	0	0	0	0
spremeniti	0	0	0	0	0	0	0	0	0	0	0
sprememba	0	0	0	0	0	0	0	0	0	0	0
prepir	-1	0	1	1	0	0	0	0	0	0	0
zdraha	-1	0	1	1	0	0	0	0	0	0	0
spremenjen	0	0	0	0	0	0	0	0	0	0	0
izmenjati	0	0	0	0	0	0	0	0	0	0	0
alternativa	0	0	0	0	0	0	0	0	0	0	0
nadmorska višina	0	0	0	0	0	0	0	0	0	0	0
alt	0	0	0	0	0	0	0	0	0	0	0
skupaj	0	0	0	0	0	0	0	0	0	0	0
absolvent	0	0	0	0	0	0	0	0	0	0	0
alveolaren	0	0	0	0	0	0	0	0	0	0	0
mešanica	0	0	0	0	0	0	0	0	0	0	0
združitev	0	0	0	0	0	0	0	0	0	0	0
zbirati	0	0	0	0	0	0	0	0	0	0	0
amater	0	0	0	0	0	0	0	0	0	0	0
čuditi	0	0	0	0	0	0	0	0	0	1	0
presenečenje	0	0	0	0	0	0	0	0	0	0	0
neverjeten	1	1	0	0	0	0	0	1	0	1	0
veleposlanik	1	1	0	0	0	0	0	0	0	0	1
jantar	0	0	0	0	0	0	0	0	0	0	0
ambient	0	0	0	0	0	0	0	0	0	0	0
dvoumnost	0	0	0	0	0	0	0	0	0	0	0
dvoumen	-1	0	1	0	0	0	0	0	0	0	0
obseg	0	0	0	0	0	0	0	0	0	0	0
ambicija	1	1	0	0	1	0	0	1	0	0	1
ambiciozen	0	0	0	0	0	0	0	0	0	0	0
rešilec	0	0	0	0	0	0	1	0	0	0	1
zaseda	-1	0	1	1	0	0	1	0	0	1	0
izboljšati	1	1	0	0	0	0	0	0	0	0	0
amen	1	1	0	0	0	0	0	1	0	0	1
dojemljiv	1	1	0	0	0	0	0	0	0	0	0
popraviti	1	1	0	0	0	0	0	0	0	0	0
sprememba	0	0	0	0	0	0	0	0	0	0	0
odkupiti se	1	1	0	0	0	0	0	0	0	0	0
prednost	1	1	0	0	0	0	0	0	0	0	0
ametist	0	0	0	0	0	0	0	0	0	0	0
prijazen	1	1	0	0	0	0	0	0	0	0	0
prijateljski	1	1	0	0	0	0	0	1	0	0	0
sredi	0	0	0	0	0	0	0	0	0	0	0
sredi	0	0	0	0	0	0	0	0	0	0	0
amoniak	0	0	0	0	0	1	0	0	0	0	0
strelivo	0	0	0	0	0	0	0	0	0	0	0
municija	0	0	0	0	0	0	0	0	0	0	0
amnezija	-1	0	1	0	0	0	0	0	0	0	0
amnestija	1	1	0	0	0	0	0	1	0	0	0
amorfen	0	0	0	0	0	0	0	0	0	0	0
amortizacija	0	0	0	0	0	0	0	0	0	0	1
znesek	0	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	1	1	0	0	1	0	0	1	0	0	1
ampersand	0	0	0	0	0	0	0	0	0	0	0
anfetamin	-1	0	1	0	0	1	0	0	0	0	0
dvoživka	0	0	0	0	0	0	0	0	0	0	0
amfibijski	0	0	0	0	0	0	0	0	0	0	0
amfiteater	0	0	0	0	0	0	0	0	0	0	0
ojačenje	0	0	0	0	0	0	0	0	0	0	0
ojačati	0	0	0	0	0	0	0	0	0	0	0
amplituda	0	0	0	0	0	0	0	0	0	0	0
obilno	0	0	0	0	0	0	0	0	0	0	0
amputacija	0	0	0	0	0	0	0	0	0	0	0
amulet	0	0	0	0	0	0	0	0	0	0	0
zabavati	1	1	0	0	0	0	0	1	0	0	0
zabaven	1	1	0	0	0	0	0	1	0	0	0
zabava	1	1	0	0	0	0	0	1	0	0	0
zabaven	1	1	0	0	0	0	0	1	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
anakonda	-1	0	1	0	0	1	1	0	0	0	0
anestezija	0	0	0	0	0	0	0	0	0	0	0
anestetik	0	0	0	0	0	0	0	0	0	0	0
analen	-1	0	1	0	0	0	0	0	0	0	0
analgetik	0	0	0	0	0	0	0	0	0	0	0
analogen	0	0	0	0	0	0	0	0	0	0	0
analogen	0	0	0	0	0	0	0	0	0	0	0
analogija	0	0	0	0	0	0	0	0	0	0	0
analiza	0	0	0	0	0	0	0	0	0	0	0
analitik	1	1	0	0	1	0	0	0	0	0	1
analitičen	0	0	0	0	0	0	0	0	0	0	0
analizirati	0	0	0	0	0	0	0	0	0	0	0
analizator	0	0	0	0	0	0	0	0	0	0	0
anarhizem	-1	0	1	1	0	0	1	0	0	0	0
anarhist	-1	0	1	1	0	0	1	0	0	0	0
anarhija	-1	0	1	1	0	0	1	0	0	0	0
anastomoza	0	0	0	0	0	0	0	0	0	0	0
anatema	-1	0	1	1	0	1	1	0	1	0	0
anatomski	0	0	0	0	0	0	0	0	0	0	0
anatomija	0	0	0	0	0	0	0	0	0	0	0
prednik	0	0	0	0	0	0	0	0	0	0	0
predniški	0	0	0	0	0	0	0	0	0	0	1
rod	0	0	0	0	0	0	0	0	0	0	0
sidro	1	1	0	0	0	0	0	0	0	0	0
sidrišče	1	1	0	0	0	0	0	0	1	0	0
starodaven	-1	0	1	0	0	0	0	0	0	0	0
pomožen	0	0	0	0	0	0	0	0	0	0	0
androgen	0	0	0	0	0	0	0	0	0	0	0
vetrnica	0	0	0	0	0	0	0	0	0	0	0
znova	0	0	0	0	0	0	0	0	0	0	0
angel	1	1	0	0	1	0	0	1	0	1	1
angelski	1	1	0	0	0	0	0	1	0	0	1
jeza	-1	0	1	1	0	0	0	0	0	0	0
angina	-1	0	1	0	0	0	1	0	0	0	0
angiografija	0	0	0	0	0	0	0	0	0	0	0
kot	0	0	0	0	0	0	0	0	0	0	0
trnkarjenje	-1	0	1	0	1	0	0	0	0	0	0
ribolov	-1	0	1	0	1	0	0	0	0	0	0
jezen	-1	0	1	1	0	1	0	0	0	0	0
muka	-1	0	1	1	0	0	1	0	1	0	0
trpljenje	-1	0	1	1	0	0	1	0	1	0	0
koten	0	0	0	0	0	0	0	0	0	0	0
brezvoden	0	0	0	0	0	0	0	0	0	0	0
žival	0	0	0	0	0	0	0	0	0	0	0
živ	1	1	0	0	0	0	0	0	0	0	0
živahen	1	1	0	0	0	0	0	0	0	0	0
poživljati	1	1	0	0	0	0	0	0	0	0	0
živahen	1	1	0	0	0	0	0	1	0	0	0
animacija	0	0	0	0	0	0	0	0	0	0	0
sovražnost	-1	0	1	1	0	1	1	0	1	0	0
zlonamernost	-1	0	1	1	0	0	0	0	0	0	0
gleženj	0	0	0	0	0	0	0	0	0	0	0
anali	0	0	0	0	0	0	0	0	0	0	0
priloga	0	0	0	0	0	0	0	0	0	0	0
aneksija	0	0	0	0	0	0	0	0	0	0	0
priloga	0	0	0	0	0	0	0	0	0	0	0
aneks	0	0	0	0	0	0	0	0	0	0	0
uničiti	-1	0	1	1	0	0	1	0	0	0	0
uničenn	-1	0	1	1	0	0	1	0	1	0	0
uničenje	-1	0	1	1	0	0	1	0	1	0	0
zabeležiti	0	0	0	0	0	0	0	0	0	0	0
opomba	0	0	0	0	0	0	0	0	0	0	0
napovedati	0	0	0	0	0	0	0	0	0	0	0
obvestilo	0	0	0	0	1	0	0	0	0	0	0
motiti	-1	0	1	1	0	1	0	0	0	0	0
nejevolja	-1	0	1	1	0	1	0	0	0	0	0
nadležen	-1	0	1	1	0	0	0	0	0	0	0
moteč	-1	0	1	1	0	0	0	0	0	0	0
renta	0	0	0	0	0	0	0	0	0	0	0
razveljaviti	-1	0	1	0	0	0	0	0	0	0	0
obročast	0	0	0	0	0	0	0	0	0	0	0
razveljavitev	-1	0	1	0	0	0	0	0	1	0	0
razveljavitev	0	0	0	0	0	0	0	0	0	0	0
maziljenje	0	0	0	0	0	0	0	0	0	0	0
anomalen	0	0	0	0	0	0	0	0	0	0	0
nepravilen	0	0	0	0	0	0	0	0	0	0	0
anomalija	-1	0	1	0	0	0	1	0	0	1	0
takoj	0	0	0	0	0	0	0	0	0	0	0
anonimen	-1	0	1	0	0	0	0	0	0	0	0
odgovor	0	0	0	0	0	0	0	0	0	0	0
odgovoren	0	0	0	0	0	0	0	0	0	0	1
odgovoriti	0	0	0	0	0	0	0	0	0	0	0
mravlja	0	0	0	0	0	0	0	0	0	0	0
antagonizem	-1	0	1	1	0	0	0	0	0	0	0
antagonist	-1	0	1	1	0	0	0	0	0	0	0
antagonističen	-1	0	1	1	0	1	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0	0
predhodnik	0	0	0	0	0	0	0	0	0	0	0
antilopa	0	0	0	0	0	0	0	0	0	0	0
antena	0	0	0	0	0	0	0	0	0	0	0
prednji	0	0	0	0	0	0	0	0	0	0	0
himna	0	0	0	0	0	0	0	0	0	0	0
antologija	0	0	0	0	0	0	0	0	0	0	0
antraks	-1	0	1	0	0	1	1	0	1	0	0
antropologija	0	0	0	0	0	0	0	0	0	0	0
antibiotik	0	0	0	0	0	0	0	0	0	0	0
antibiotiki	1	1	0	0	0	0	0	0	0	0	0
antikrist	-1	0	1	1	0	1	1	0	0	0	0
pričakovanje	0	0	0	0	1	0	0	0	0	0	0
vnaprejšnji	0	0	0	0	1	0	0	0	0	0	0
naznanjajoč	0	0	0	0	1	0	0	0	0	0	0
protistrup	1	1	0	0	1	0	0	0	0	0	1
protiglivičen	1	1	0	0	0	0	0	0	0	0	1
antimon	0	0	0	0	0	0	0	0	0	0	0
antipatija	-1	0	1	1	0	1	0	0	0	0	0
antikvar	0	0	0	0	0	0	0	0	0	0	0
zastarel	-1	0	1	0	0	0	0	0	0	0	0
starinski	1	1	0	0	0	0	0	0	0	0	0
antika	0	0	0	0	0	0	0	0	0	0	0
antiseptik	1	1	0	0	0	0	0	0	0	0	1
škodljiv	-1	0	1	1	0	1	1	0	1	0	0
asocialen	-1	0	1	1	0	1	1	0	1	0	0
nasprotje	-1	0	1	1	0	0	0	0	0	0	0
kontrasten	0	0	0	0	0	0	0	0	0	0	0
protivirusen	0	0	0	0	0	0	0	0	0	0	0
rog	0	0	0	0	0	0	0	0	0	0	0
nakovalo	0	0	0	0	0	0	0	0	0	0	0
skrb	-1	0	1	1	1	0	1	0	1	0	0
tesnoba	-1	0	1	1	1	0	1	0	1	0	0
zaskrbljen	-1	0	1	0	1	0	1	0	0	0	0
tesnoben	-1	0	1	0	1	0	1	0	0	0	0
anksiozen	-1	0	1	0	1	0	1	0	0	0	0
aorta	0	0	0	0	0	0	0	0	0	0	0
nagel	0	0	0	0	0	0	0	0	0	0	0
Apaš	-1	0	1	0	0	0	1	0	0	0	0
stanovanje	0	0	0	0	0	0	0	0	0	0	0
apatičen	-1	0	1	0	0	0	0	0	1	0	0
apatija	-1	0	1	0	0	0	0	0	1	0	0
opica	0	0	0	0	0	0	0	0	0	0	0
odprtina	0	0	0	0	0	0	0	0	0	0	0
vrh	0	0	0	0	0	0	0	0	0	0	0
listna uš	-1	0	1	0	0	1	0	0	0	0	0
po	0	0	0	0	0	0	0	0	0	0	0
samozavest	1	1	0	0	0	0	0	0	0	0	0
apokaliptičen	0	0	0	0	0	0	0	0	0	0	0
opravičujoč	1	1	0	0	0	0	0	0	0	0	1
apologet	0	0	0	0	0	0	0	0	0	0	0
opravičiti se	1	1	0	0	0	0	0	0	1	0	1
opravičilo	1	1	0	0	0	0	0	0	0	0	0
apostazija	0	0	0	0	0	0	0	0	0	0	0
odpadnik	0	0	0	0	0	0	0	0	0	0	0
apostol	1	1	0	0	0	0	0	0	0	0	1
apostolski	0	0	0	0	0	0	0	0	0	0	1
apostrof	0	0	0	0	0	0	0	0	0	0	0
strašen	-1	0	1	0	0	1	1	0	0	0	0
naprava	0	0	0	0	0	0	0	0	0	0	0
obleka	0	0	0	0	0	0	0	0	0	0	0
očitno	0	0	0	0	0	0	0	0	0	0	0
prikazen	0	0	0	0	0	0	1	0	0	1	0
privlačiti	0	0	0	0	1	0	0	0	0	0	0
privlačnost	0	0	0	0	1	0	0	0	0	0	0
videz	0	0	0	0	0	0	0	0	0	0	0
pomiriti	0	0	0	0	0	0	0	0	0	0	0
pritožnik	0	0	0	0	0	0	0	0	0	0	0
priložiti	0	0	0	0	0	0	0	0	0	0	0
dodatek	0	0	0	0	0	0	0	0	0	0	0
vnetje slepiča	-1	0	1	0	0	0	1	0	1	0	0
slepič	0	0	0	0	0	0	0	0	0	0	0
apetit	0	0	0	0	0	0	0	0	0	0	0
predjed	0	0	0	0	0	0	0	0	0	0	0
aplavz	1	1	0	0	0	0	0	1	0	1	1
jabolko	0	0	0	0	0	0	0	0	0	0	0
aparat	0	0	0	0	0	0	0	0	0	0	0
naprava	0	0	0	0	0	0	0	0	0	0	0
uporabnost	0	0	0	0	0	0	0	0	0	0	0
uporaben	0	0	0	0	0	0	0	0	0	0	0
kandidat	0	0	0	0	1	0	0	0	0	0	0
uporaba	0	0	0	0	0	0	0	0	0	0	0
vloga	0	0	0	0	0	0	0	0	0	0	0
prijaviti se	0	0	0	0	0	0	0	0	0	0	0
zadolžiti	0	0	0	0	0	0	0	0	0	0	0
imenovanje	0	0	0	0	0	0	0	0	0	0	0
določitev	0	0	0	0	0	0	0	0	0	0	0
porazdeliti	0	0	0	0	0	0	0	0	0	0	0
porazdelitev	0	0	0	0	0	0	0	0	0	0	0
vrednotiti	0	0	0	0	0	0	0	0	0	0	0
opazen	0	0	0	0	0	0	0	0	0	0	0
hvaležnost	1	1	0	0	0	0	0	1	0	0	1
aretirati	0	0	0	0	0	0	1	0	0	0	0
aretacija	-1	0	1	0	0	0	1	0	0	0	0
zaskrbljen	-1	0	1	0	1	0	1	0	0	0	0
vajenec	0	0	0	0	0	0	0	0	0	0	1
pripravništvo	0	0	0	0	0	0	0	0	0	0	0
pristop	0	0	0	0	0	0	0	0	0	0	0
približujoč	0	0	0	0	1	0	0	0	0	0	0
odobravanje	1	1	0	0	0	0	0	0	0	0	1
potrditev	1	1	0	0	0	0	0	0	0	0	1
prilastitev	-1	0	1	0	0	0	0	0	0	0	0
odobritev	1	1	0	0	0	0	0	0	0	0	0
odobriti	1	1	0	0	0	0	0	1	0	0	1
odobravajoč	1	1	0	0	0	0	0	0	0	0	0
pritrdilen	1	1	0	0	0	0	0	0	0	0	0
približen	0	0	0	0	0	0	0	0	0	0	0
približno	0	0	0	0	0	0	0	0	0	0	0
približevanje	0	0	0	0	0	0	0	0	0	0	0
približek	0	0	0	0	0	0	0	0	0	0	0
dodatek	0	0	0	0	0	0	0	0	0	0	0
predpasnik	0	0	0	0	0	0	0	0	0	0	0
primeren	1	1	0	0	0	0	0	0	0	0	0
nadarjenost	1	1	0	0	0	0	0	0	0	0	0
akva	0	0	0	0	0	0	0	0	0	0	0
akvamarin	0	0	0	0	0	0	0	0	0	0	0
akvarij	0	0	0	0	0	0	0	0	0	0	0
voden	0	0	0	0	0	0	0	0	0	0	0
vodovod	0	0	0	0	0	0	0	0	0	0	0
voden	0	0	0	0	0	0	0	0	0	0	0
ploden	0	0	0	0	0	0	0	0	0	0	0
sodnik	0	0	0	0	0	0	0	0	0	0	1
soditi	0	0	0	0	0	0	0	0	0	0	0
razsojanje	0	0	0	0	1	0	0	0	0	0	0
arbitraža	0	0	0	0	1	0	0	0	0	0	0
razsodnik	0	0	0	0	0	0	0	0	0	0	1
vreteno	0	0	0	0	0	0	0	0	0	0	0
lok	0	0	0	0	0	0	0	0	0	0	0
arkada	0	0	0	0	0	0	0	0	0	0	0
obok	0	0	0	0	0	0	0	0	0	0	0
arheološki	0	0	0	0	0	0	0	0	0	0	0
arheolog	0	0	0	0	0	0	0	0	0	0	0
arheologija	1	1	0	0	1	0	0	0	0	0	0
arhaičen	-1	0	1	0	0	0	0	0	0	0	0
nadškof	0	0	0	0	0	0	0	0	0	0	0
upognjen	0	0	0	0	0	0	0	0	0	0	0
lokostrelec	0	0	0	0	0	0	0	0	0	0	0
lokostrelstvo	0	0	0	0	0	0	0	0	0	0	0
arhetip	0	0	0	0	0	0	0	0	0	0	0
otočje	0	0	0	0	0	0	0	0	0	0	0
arhitekt	0	0	0	0	0	0	0	0	0	0	0
arhitektura	0	0	0	0	0	0	0	0	0	0	1
arhiv	0	0	0	0	0	0	0	0	0	0	0
arktika	0	0	0	0	0	0	0	0	0	0	0
strasten	1	1	0	0	1	0	0	1	0	0	0
strasnost	1	1	0	0	0	0	0	0	0	0	0
naporen	-1	0	1	0	0	0	0	0	0	0	0
zahteven	-1	0	1	0	0	0	0	0	0	0	0
območje	0	0	0	0	0	0	0	0	0	0	0
arena	0	0	0	0	0	0	0	0	0	0	0
areola	0	0	0	0	0	0	0	0	0	0	0
srebro	0	0	0	0	0	0	0	0	0	0	0
denar	0	0	0	0	0	0	0	0	0	0	0
prerekati	-1	0	1	1	0	0	0	0	0	0	0
prepirati	-1	0	1	1	0	0	0	0	0	0	0
prepir	-1	0	1	1	0	0	0	0	0	0	0
argumentacija	0	0	0	1	0	0	0	0	0	0	0
prepirljiv	-1	0	1	0	0	0	0	0	0	0	0
prepiri	0	0	0	1	0	0	0	0	0	0	0
pust	-1	0	1	0	0	0	0	0	1	0	0
aristokracija	1	1	0	0	0	0	0	0	0	0	0
aristokrat	0	0	0	0	0	0	0	0	0	0	0
aristokratski	1	1	0	0	0	0	0	0	0	0	0
aritmetika	0	0	0	0	0	0	0	0	0	0	0
ladja	0	0	0	0	0	0	0	0	0	0	0
barka	0	0	0	0	0	0	0	0	0	0	0
roka	0	0	0	0	0	0	0	0	0	0	0
armada	0	0	0	0	0	0	0	0	0	0	0
oborožitev	0	0	0	1	0	0	1	0	0	0	0
oboroževanje	-1	0	1	0	0	0	1	0	0	0	0
armatura	0	0	0	0	0	0	0	0	0	0	0
oborožen	0	1	1	1	0	0	1	0	0	0	0
oklep	1	1	0	0	0	0	1	0	0	0	1
oklepen	0	0	0	0	0	0	1	0	0	0	0
orožje	0	0	0	0	0	0	0	0	0	0	1
orožarnica	0	0	0	0	0	0	0	0	0	0	1
oborožiti	0	0	0	0	0	0	0	0	0	0	0
orožje	0	0	0	0	0	0	0	0	0	0	0
vojska	0	0	0	0	0	0	0	0	0	0	0
aroma	1	1	0	0	0	0	0	0	0	0	0
vzburjenje	0	0	0	0	0	0	0	0	0	0	0
sprožiti	1	1	0	0	1	0	0	0	0	0	0
vzbujati	1	1	0	0	1	0	0	0	0	0	0
branje obtožnice	-1	0	1	1	0	0	1	0	1	0	0
urediti	0	0	0	0	0	0	0	0	0	0	0
urejen	0	0	0	0	0	0	0	0	0	0	0
ureditev	0	0	0	0	0	0	0	0	0	0	0
zbirka	1	1	0	0	0	0	0	0	0	0	0
razstavljati	1	1	0	0	0	0	0	0	0	0	0
dolgovi	-1	0	1	0	0	0	0	0	0	0	0
aretirati	-1	0	1	0	0	0	0	0	0	0	0
aretacija	-1	0	1	0	0	0	0	0	0	0	0
prihod	0	0	0	0	1	0	0	0	0	0	0
prispeti	0	0	0	0	1	0	0	0	0	0	0
aroganca	-1	0	1	0	0	0	0	0	0	0	0
aroganten	-1	0	1	1	0	1	0	0	0	0	0
puščica	0	0	0	0	0	0	0	0	0	0	0
arzenal	0	0	0	0	0	0	0	0	0	0	0
arzenik	-1	0	1	0	0	1	1	0	1	0	0
požig	-1	0	1	1	0	0	1	0	0	0	0
umetnost	1	1	0	0	1	0	0	1	1	1	0
arterija	0	0	0	0	0	0	0	0	0	0	0
spreten	0	0	0	0	0	0	0	0	0	0	0
členonožec	0	0	0	0	0	0	0	0	0	0	0
artičoka	0	0	0	0	0	0	0	0	0	0	0
članek	0	0	0	0	0	0	0	0	0	0	0
izdelek	0	0	0	0	0	0	0	0	0	0	0
spreten	1	1	0	0	0	0	0	0	0	0	0
izražati	1	1	0	0	0	0	0	0	0	0	0
izgovarjava	1	1	0	0	0	0	0	0	0	0	0
zvijača	0	0	0	0	0	0	0	0	0	0	0
topništvo	-1	0	1	0	0	0	1	0	0	0	0
obrtnik	1	1	0	0	0	0	0	0	0	0	0
umetnik	0	0	0	0	0	0	0	0	0	0	0
nastopajoči	1	1	0	0	0	0	0	0	0	0	0
umetnik	1	1	0	0	0	0	0	0	0	0	0
umetniški	1	1	0	0	0	0	0	0	0	0	0
umetniki	0	0	0	0	0	0	0	0	0	0	0
izvajalci	0	0	0	0	0	0	0	0	0	0	0
povzpeti se	0	0	0	0	0	0	0	0	0	0	0
prevlada	1	1	0	0	0	0	0	0	0	0	0
vzpon	0	0	0	0	0	0	0	0	0	0	0
vzpon	1	1	0	0	0	0	0	0	0	0	0
ugotoviti	0	0	0	0	0	0	0	0	0	0	0
ugotovljen	0	0	0	0	0	0	0	0	0	0	0
asket	0	0	0	0	0	0	0	0	0	0	0
pepel	-1	0	1	0	0	0	0	0	0	0	0
sramovati se	-1	0	1	0	0	1	0	0	1	0	0
pepel	-1	0	1	0	0	0	0	0	1	0	0
speč	0	0	0	0	0	0	0	0	0	0	0
nedejaven	0	0	0	0	0	0	0	0	0	0	0
kobra	0	0	0	0	0	0	1	0	0	0	0
aspartam	0	0	0	0	0	0	0	0	0	0	0
vidik	0	0	0	0	0	0	0	0	0	0	0
vidiki	0	0	0	0	0	0	0	0	0	0	0
asfalt	0	0	0	0	0	0	0	0	0	0	0
prizadevanje	1	1	0	0	1	0	0	1	0	1	1
prizadevati si	1	1	0	0	1	0	0	1	0	0	0
ambiciozen	1	1	0	0	1	0	0	1	0	0	1
osel	-1	0	1	0	0	0	0	0	0	0	0
rit	-1	0	1	0	0	0	0	0	0	0	0
napasti	-1	0	1	1	0	0	1	0	0	1	0
napadalec	-1	0	1	1	0	0	1	0	1	0	0
morilec	-1	0	1	1	0	0	1	0	1	0	0
umoriti	-1	0	1	1	0	0	1	0	0	0	0
umor	-1	0	1	1	0	0	1	0	1	0	0
atentat	-1	0	1	1	0	0	1	0	1	0	0
napad	-1	0	1	1	0	0	1	0	0	0	0
napasti	-1	0	1	1	0	0	1	0	0	0	0
poskus	0	0	0	0	0	0	0	0	0	0	0
kup	0	0	0	0	0	0	0	0	0	0	0
zbirati	0	0	0	0	0	0	0	0	0	0	0
sestavljen	0	0	0	0	0	0	0	0	0	0	0
zbor	1	1	0	0	0	0	0	0	0	0	1
montaža	1	1	0	0	0	0	0	0	0	0	1
privolitev	1	1	0	0	0	0	0	0	0	0	0
trditi	0	0	0	0	0	0	0	0	0	0	0
trditi	1	1	0	0	0	0	0	0	0	0	1
trditev	0	0	0	0	0	0	0	0	0	0	0
oceniti	0	0	0	0	0	0	0	0	0	0	0
ocenjevanje	0	0	0	0	0	0	0	0	0	1	1
ocenjevalec	0	0	0	0	0	0	0	0	0	0	1
dobrine	1	1	0	0	0	0	0	0	0	0	0
kreten	-1	0	1	1	0	1	0	0	0	0	0
debil	-1	0	1	1	0	1	0	0	0	0	0
idiot	-1	0	1	1	0	1	0	0	0	0	0
cepec	-1	0	1	1	0	1	0	0	0	0	0
dodeliti	0	0	0	0	0	0	0	0	0	0	0
pooblaščenec	0	0	0	0	0	0	0	0	0	0	1
naloga	0	0	0	0	0	0	0	0	0	0	0
usvajati	0	0	0	0	0	0	0	0	0	0	0
asimilacija	0	0	0	0	0	0	0	0	0	0	0
pomagati	1	1	0	0	0	0	0	0	0	0	1
pomoč	1	1	0	0	0	0	0	0	0	0	0
pomočnik	0	0	0	0	0	0	0	0	0	0	0
sodelavec	1	1	0	0	0	0	0	0	0	0	1
partner	1	1	0	0	0	0	0	0	0	0	1
združenje	0	0	0	0	0	0	0	0	0	0	1
raznolik	0	0	0	0	0	0	0	0	0	0	0
izbira	0	0	0	0	0	0	0	0	0	0	0
tešiti	1	1	0	0	0	0	0	0	0	0	0
omiliti	1	1	0	0	0	0	0	0	0	0	0
privzet	0	0	0	0	0	0	0	0	0	0	0
domnevajoč	0	0	0	0	0	0	0	0	0	0	0
predpostavka	0	0	0	0	0	0	0	0	0	0	0
zagotovilo	1	1	0	0	0	0	0	0	0	0	1
zagotavljati	0	0	0	0	0	0	0	0	0	0	1
zagotovljen	1	1	0	0	0	0	0	0	0	0	1
brez dvoma	0	0	0	0	0	0	0	0	0	0	1
asterisk	0	0	0	0	0	0	0	0	0	0	0
asteroid	0	0	0	0	0	0	0	0	0	0	0
astigmatizem	0	0	0	0	0	0	0	0	0	0	0
osupljiv	1	1	0	0	0	0	0	0	0	1	0
presenečenje	1	1	0	0	0	0	0	1	0	1	0
astralen	0	0	0	0	0	0	0	0	0	0	0
na stran	-1	0	1	0	0	0	1	0	0	0	0
adstringent	-1	0	1	0	0	0	0	0	0	0	0
astrolog	1	1	0	0	1	0	0	0	0	0	0
astrologija	0	0	0	0	0	0	0	0	0	0	0
astronavt	1	1	0	0	0	0	0	0	0	0	0
astronom	1	1	0	0	1	0	0	0	0	0	0
astronomija	0	0	0	0	0	0	0	0	0	0	0
preudaren	1	1	0	0	0	0	0	0	0	0	0
narazen	0	0	0	0	0	0	0	0	0	0	0
azil	-1	0	1	0	0	0	1	0	0	0	0
umobolnica	-1	0	1	0	0	0	1	0	0	0	0
norišnica	-1	0	1	0	0	0	1	0	0	0	0
asimetričen	0	0	0	0	0	0	0	0	0	0	0
asimetrija	0	0	0	0	0	1	0	0	0	0	0
asimptotičen	0	0	0	0	0	0	0	0	0	0	0
atelje	0	0	0	0	0	0	0	0	0	0	0
ateizem	-1	0	1	0	0	0	0	0	0	0	0
ateist	0	0	0	0	0	0	0	0	0	0	0
ateističen	0	0	0	0	0	0	0	0	0	0	0
ateroskleroza	-1	0	1	0	0	0	1	0	1	0	0
atlet	1	1	0	0	0	0	0	0	0	0	0
športnik	1	1	0	0	0	0	0	0	0	0	0
atletski	1	1	0	0	0	0	0	0	0	0	0
špoten	1	1	0	0	0	0	0	0	0	0	0
fizična pripravljenost	0	0	0	0	0	0	0	0	0	0	0
atletika	0	0	0	0	0	0	0	0	0	0	0
atlas	0	0	0	0	0	0	0	0	0	0	0
atmosfera	0	0	0	0	0	0	0	0	0	0	0
atmosferski	0	0	0	0	0	0	0	0	0	0	0
atol	0	0	0	0	0	0	0	0	0	0	0
atom	1	1	0	0	0	0	0	0	0	0	0
atomski	0	0	0	0	0	0	0	0	0	0	0
pokesati se	1	1	0	0	1	0	0	1	0	0	1
spokoriti se	1	1	0	0	1	0	0	1	0	0	1
oddolžitev	1	1	0	0	0	0	0	0	0	0	0
pokora	1	1	0	0	0	0	0	0	0	0	0
