"word"	"Positive"	"Negative"	"Anger"	"Anticipation"	"Disgust"	"Fear"	"Joy"	"Sadness"	"Surprise"	"Trust"
"aligator"	0	0	0	0	0	0	0	0	0	0
"dodeliti"	0	0	0	0	0	0	0	0	0	0
"dodelitev"	0	0	0	0	0	0	0	0	0	0
"odmeriti"	0	0	0	0	0	0	0	0	0	0
"odmera"	0	0	0	0	0	0	0	0	0	0
"dopusten"	1	0	0	0	0	0	0	0	0	0
"dodatek"	0	0	0	0	0	0	0	0	0	0
"dovoljen"	0	0	0	0	0	0	0	0	0	0
"zlitina"	0	0	0	0	0	0	0	0	0	0
"privlačnost"	1	0	0	1	0	0	1	0	1	0
"privlačen"	1	0	0	0	0	0	0	0	0	0
"aluzija"	0	0	0	0	0	0	0	0	0	0
"aluvialen"	0	0	0	0	0	0	0	0	0	0
"zaveznik"	1	0	0	0	0	0	0	0	0	1
"almanah"	0	0	0	0	0	0	0	0	0	0
"vsemogočen"	1	0	0	0	0	0	0	0	0	0
"visok"	0	0	0	0	0	0	0	0	0	0
"aloha"	1	0	0	1	0	0	1	0	0	0
"ob"	0	0	0	0	0	0	0	0	0	0
"zadržan"	0	1	0	0	0	0	0	0	0	0
"vzvišen"	0	1	0	0	0	0	0	0	0	0
"naglas"	0	0	0	0	0	0	0	0	0	0
"abeceda"	0	0	0	0	0	0	0	0	0	0
"abeceden"	0	0	0	0	0	0	0	0	0	0
"oltar"	0	0	0	0	0	0	0	0	0	0
"spremeniti"	0	0	0	0	0	0	0	0	0	0
"sprememba"	0	0	0	0	0	0	0	0	0	0
"prepir"	0	1	1	0	0	0	0	0	0	0
"zdraha"	0	1	1	0	0	0	0	0	0	0
"spremenjen"	0	0	0	0	0	0	0	0	0	0
"izmenjati"	0	0	0	0	0	0	0	0	0	0
"alternativa"	0	0	0	0	0	0	0	0	0	0
"nadmorska višina"	0	0	0	0	0	0	0	0	0	0
"alt"	0	0	0	0	0	0	0	0	0	0
"skupaj"	0	0	0	0	0	0	0	0	0	0
"absolvent"	0	0	0	0	0	0	0	0	0	0
"alveolaren"	0	0	0	0	0	0	0	0	0	0
"mešanica"	0	0	0	0	0	0	0	0	0	0
"združitev"	0	0	0	0	0	0	0	0	0	0
"zbirati"	0	0	0	0	0	0	0	0	0	0
"amater"	0	0	0	0	0	0	0	0	0	0
"čuditi"	0	0	0	0	0	0	0	0	1	0
"presenečenje"	0	0	0	0	0	0	0	0	0	0
"neverjeten"	1	0	0	0	0	0	1	0	1	0
"veleposlanik"	1	0	0	0	0	0	0	0	0	1
"jantar"	0	0	0	0	0	0	0	0	0	0
"ambient"	0	0	0	0	0	0	0	0	0	0
"dvoumnost"	0	0	0	0	0	0	0	0	0	0
"dvoumen"	0	1	0	0	0	0	0	0	0	0
"obseg"	0	0	0	0	0	0	0	0	0	0
"ambicija"	1	0	0	1	0	0	1	0	0	1
"ambiciozen"	0	0	0	0	0	0	0	0	0	0
"rešilec"	0	0	0	0	0	1	0	0	0	1
"zaseda"	0	1	1	0	0	1	0	0	1	0
"izboljšati"	1	0	0	0	0	0	0	0	0	0
"amen"	1	0	0	0	0	0	1	0	0	1
"dojemljiv"	1	0	0	0	0	0	0	0	0	0
"popraviti"	1	0	0	0	0	0	0	0	0	0
"sprememba"	0	0	0	0	0	0	0	0	0	0
"odkupiti se"	1	0	0	0	0	0	0	0	0	0
"prednost"	1	0	0	0	0	0	0	0	0	0
"ametist"	0	0	0	0	0	0	0	0	0	0
"prijazen"	1	0	0	0	0	0	0	0	0	0
"prijateljski"	1	0	0	0	0	0	1	0	0	0
"sredi"	0	0	0	0	0	0	0	0	0	0
"sredi"	0	0	0	0	0	0	0	0	0	0
"amoniak"	0	0	0	0	1	0	0	0	0	0
"strelivo"	0	0	0	0	0	0	0	0	0	0
"municija"	0	0	0	0	0	0	0	0	0	0
"amnezija"	0	1	0	0	0	0	0	0	0	0
"amnestija"	1	0	0	0	0	0	1	0	0	0
"amorfen"	0	0	0	0	0	0	0	0	0	0
"amortizacija"	0	0	0	0	0	0	0	0	0	1
"znesek"	0	0	0	0	0	0	0	0	0	0
"NO TRANSLATION"	1	0	0	1	0	0	1	0	0	1
"ampersand"	0	0	0	0	0	0	0	0	0	0
"anfetamin"	0	1	0	0	1	0	0	0	0	0
"dvoživka"	0	0	0	0	0	0	0	0	0	0
"amfibijski"	0	0	0	0	0	0	0	0	0	0
"amfiteater"	0	0	0	0	0	0	0	0	0	0
"ojačenje"	0	0	0	0	0	0	0	0	0	0
"ojačati"	0	0	0	0	0	0	0	0	0	0
"amplituda"	0	0	0	0	0	0	0	0	0	0
"obilno"	0	0	0	0	0	0	0	0	0	0
"amputacija"	0	0	0	0	0	0	0	0	0	0
"amulet"	0	0	0	0	0	0	0	0	0	0
"zabavati"	1	0	0	0	0	0	1	0	0	0
"zabaven"	1	0	0	0	0	0	1	0	0	0
"zabava"	1	0	0	0	0	0	1	0	0	0
"zabaven"	1	0	0	0	0	0	1	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"anakonda"	0	1	0	0	1	1	0	0	0	0
"anestezija"	0	0	0	0	0	0	0	0	0	0
"anestetik"	0	0	0	0	0	0	0	0	0	0
"analen"	0	1	0	0	0	0	0	0	0	0
"analgetik"	0	0	0	0	0	0	0	0	0	0
"analogen"	0	0	0	0	0	0	0	0	0	0
"analogen"	0	0	0	0	0	0	0	0	0	0
"analogija"	0	0	0	0	0	0	0	0	0	0
"analiza"	0	0	0	0	0	0	0	0	0	0
"analitik"	1	0	0	1	0	0	0	0	0	1
"analitičen"	0	0	0	0	0	0	0	0	0	0
"analizirati"	0	0	0	0	0	0	0	0	0	0
"analizator"	0	0	0	0	0	0	0	0	0	0
"anarhizem"	0	1	1	0	0	1	0	0	0	0
"anarhist"	0	1	1	0	0	1	0	0	0	0
"anarhija"	0	1	1	0	0	1	0	0	0	0
"anastomoza"	0	0	0	0	0	0	0	0	0	0
"anatema"	0	1	1	0	1	1	0	1	0	0
"anatomski"	0	0	0	0	0	0	0	0	0	0
"anatomija"	0	0	0	0	0	0	0	0	0	0
"prednik"	0	0	0	0	0	0	0	0	0	0
"predniški"	0	0	0	0	0	0	0	0	0	1
"rod"	0	0	0	0	0	0	0	0	0	0
"sidro"	1	0	0	0	0	0	0	0	0	0
"sidrišče"	1	0	0	0	0	0	0	1	0	0
"starodaven"	0	1	0	0	0	0	0	0	0	0
"pomožen"	0	0	0	0	0	0	0	0	0	0
"androgen"	0	0	0	0	0	0	0	0	0	0
"vetrnica"	0	0	0	0	0	0	0	0	0	0
"znova"	0	0	0	0	0	0	0	0	0	0
"angel"	1	0	0	1	0	0	1	0	1	1
"angelski"	1	0	0	0	0	0	1	0	0	1
"jeza"	0	1	1	0	0	0	0	0	0	0
"angina"	0	1	0	0	0	1	0	0	0	0
"angiografija"	0	0	0	0	0	0	0	0	0	0
"kot"	0	0	0	0	0	0	0	0	0	0
"trnkarjenje"	0	1	0	1	0	0	0	0	0	0
"ribolov"	0	1	0	1	0	0	0	0	0	0
"jezen"	0	1	1	0	1	0	0	0	0	0
"muka"	0	1	1	0	0	1	0	1	0	0
"trpljenje"	0	1	1	0	0	1	0	1	0	0
"koten"	0	0	0	0	0	0	0	0	0	0
"brezvoden"	0	0	0	0	0	0	0	0	0	0
"žival"	0	0	0	0	0	0	0	0	0	0
"živ"	1	0	0	0	0	0	0	0	0	0
"živahen"	1	0	0	0	0	0	0	0	0	0
"poživljati"	1	0	0	0	0	0	0	0	0	0
"živahen"	1	0	0	0	0	0	1	0	0	0
"animacija"	0	0	0	0	0	0	0	0	0	0
"sovražnost"	0	1	1	0	1	1	0	1	0	0
"zlonamernost"	0	1	1	0	0	0	0	0	0	0
"gleženj"	0	0	0	0	0	0	0	0	0	0
"anali"	0	0	0	0	0	0	0	0	0	0
"priloga"	0	0	0	0	0	0	0	0	0	0
"aneksija"	0	0	0	0	0	0	0	0	0	0
"priloga"	0	0	0	0	0	0	0	0	0	0
"aneks"	0	0	0	0	0	0	0	0	0	0
"uničiti"	0	1	1	0	0	1	0	0	0	0
"uničenn"	0	1	1	0	0	1	0	1	0	0
"uničenje"	0	1	1	0	0	1	0	1	0	0
"zabeležiti"	0	0	0	0	0	0	0	0	0	0
"opomba"	0	0	0	0	0	0	0	0	0	0
"napovedati"	0	0	0	0	0	0	0	0	0	0
"obvestilo"	0	0	0	1	0	0	0	0	0	0
"motiti"	0	1	1	0	1	0	0	0	0	0
"nejevolja"	0	1	1	0	1	0	0	0	0	0
"nadležen"	0	1	1	0	0	0	0	0	0	0
"moteč"	0	1	1	0	0	0	0	0	0	0
"renta"	0	0	0	0	0	0	0	0	0	0
"razveljaviti"	0	1	0	0	0	0	0	0	0	0
"obročast"	0	0	0	0	0	0	0	0	0	0
"razveljavitev"	0	1	0	0	0	0	0	1	0	0
"razveljavitev"	0	0	0	0	0	0	0	0	0	0
"maziljenje"	0	0	0	0	0	0	0	0	0	0
"anomalen"	0	0	0	0	0	0	0	0	0	0
"nepravilen"	0	0	0	0	0	0	0	0	0	0
"anomalija"	0	1	0	0	0	1	0	0	1	0
"takoj"	0	0	0	0	0	0	0	0	0	0
"anonimen"	0	1	0	0	0	0	0	0	0	0
"odgovor"	0	0	0	0	0	0	0	0	0	0
"odgovoren"	0	0	0	0	0	0	0	0	0	1
"odgovoriti"	0	0	0	0	0	0	0	0	0	0
"mravlja"	0	0	0	0	0	0	0	0	0	0
"antagonizem"	0	1	1	0	0	0	0	0	0	0
"antagonist"	0	1	1	0	0	0	0	0	0	0
"antagonističen"	0	1	1	0	1	0	0	0	0	0
"NO TRANSLATION"	0	0	0	0	0	0	0	0	0	0
"predhodnik"	0	0	0	0	0	0	0	0	0	0
"antilopa"	0	0	0	0	0	0	0	0	0	0
"antena"	0	0	0	0	0	0	0	0	0	0
"prednji"	0	0	0	0	0	0	0	0	0	0
"himna"	0	0	0	0	0	0	0	0	0	0
"antologija"	0	0	0	0	0	0	0	0	0	0
"antraks"	0	1	0	0	1	1	0	1	0	0
"antropologija"	0	0	0	0	0	0	0	0	0	0
"antibiotik"	0	0	0	0	0	0	0	0	0	0
"antibiotiki"	1	0	0	0	0	0	0	0	0	0
"antikrist"	0	1	1	0	1	1	0	0	0	0
"pričakovanje"	0	0	0	1	0	0	0	0	0	0
"vnaprejšnji"	0	0	0	1	0	0	0	0	0	0
"naznanjajoč"	0	0	0	1	0	0	0	0	0	0
"protistrup"	1	0	0	1	0	0	0	0	0	1
"protiglivičen"	1	0	0	0	0	0	0	0	0	1
"antimon"	0	0	0	0	0	0	0	0	0	0
"antipatija"	0	1	1	0	1	0	0	0	0	0
"antikvar"	0	0	0	0	0	0	0	0	0	0
"zastarel"	0	1	0	0	0	0	0	0	0	0
"starinski"	1	0	0	0	0	0	0	0	0	0
"antika"	0	0	0	0	0	0	0	0	0	0
"antiseptik"	1	0	0	0	0	0	0	0	0	1
"škodljiv"	0	1	1	0	1	1	0	1	0	0
"asocialen"	0	1	1	0	1	1	0	1	0	0
"nasprotje"	0	1	1	0	0	0	0	0	0	0
"kontrasten"	0	0	0	0	0	0	0	0	0	0
"protivirusen"	0	0	0	0	0	0	0	0	0	0
"rog"	0	0	0	0	0	0	0	0	0	0
"nakovalo"	0	0	0	0	0	0	0	0	0	0
"skrb"	0	1	1	1	0	1	0	1	0	0
"tesnoba"	0	1	1	1	0	1	0	1	0	0
"zaskrbljen"	0	1	0	1	0	1	0	0	0	0
"tesnoben"	0	1	0	1	0	1	0	0	0	0
"anksiozen"	0	1	0	1	0	1	0	0	0	0
"aorta"	0	0	0	0	0	0	0	0	0	0
"nagel"	0	0	0	0	0	0	0	0	0	0
"Apaš"	0	1	0	0	0	1	0	0	0	0
"stanovanje"	0	0	0	0	0	0	0	0	0	0
"apatičen"	0	1	0	0	0	0	0	1	0	0
"apatija"	0	1	0	0	0	0	0	1	0	0
"opica"	0	0	0	0	0	0	0	0	0	0
"odprtina"	0	0	0	0	0	0	0	0	0	0
"vrh"	0	0	0	0	0	0	0	0	0	0
"listna uš"	0	1	0	0	1	0	0	0	0	0
"po"	0	0	0	0	0	0	0	0	0	0
"samozavest"	1	0	0	0	0	0	0	0	0	0
"apokaliptičen"	0	0	0	0	0	0	0	0	0	0
"opravičujoč"	1	0	0	0	0	0	0	0	0	1
"apologet"	0	0	0	0	0	0	0	0	0	0
"opravičiti se"	1	0	0	0	0	0	0	1	0	1
"opravičilo"	1	0	0	0	0	0	0	0	0	0
"apostazija"	0	0	0	0	0	0	0	0	0	0
"odpadnik"	0	0	0	0	0	0	0	0	0	0
"apostol"	1	0	0	0	0	0	0	0	0	1
"apostolski"	0	0	0	0	0	0	0	0	0	1
"apostrof"	0	0	0	0	0	0	0	0	0	0
"strašen"	0	1	0	0	1	1	0	0	0	0
"naprava"	0	0	0	0	0	0	0	0	0	0
"obleka"	0	0	0	0	0	0	0	0	0	0
"očitno"	0	0	0	0	0	0	0	0	0	0
"prikazen"	0	0	0	0	0	1	0	0	1	0
"privlačiti"	0	0	0	1	0	0	0	0	0	0
"privlačnost"	0	0	0	1	0	0	0	0	0	0
"videz"	0	0	0	0	0	0	0	0	0	0
"pomiriti"	0	0	0	0	0	0	0	0	0	0
"pritožnik"	0	0	0	0	0	0	0	0	0	0
"priložiti"	0	0	0	0	0	0	0	0	0	0
"dodatek"	0	0	0	0	0	0	0	0	0	0
"vnetje slepiča"	0	1	0	0	0	1	0	1	0	0
"slepič"	0	0	0	0	0	0	0	0	0	0
"apetit"	0	0	0	0	0	0	0	0	0	0
"predjed"	0	0	0	0	0	0	0	0	0	0
"aplavz"	1	0	0	0	0	0	1	0	1	1
"jabolko"	0	0	0	0	0	0	0	0	0	0
"aparat"	0	0	0	0	0	0	0	0	0	0
"naprava"	0	0	0	0	0	0	0	0	0	0
"uporabnost"	0	0	0	0	0	0	0	0	0	0
"uporaben"	0	0	0	0	0	0	0	0	0	0
"kandidat"	0	0	0	1	0	0	0	0	0	0
"uporaba"	0	0	0	0	0	0	0	0	0	0
"vloga"	0	0	0	0	0	0	0	0	0	0
"prijaviti se"	0	0	0	0	0	0	0	0	0	0
"zadolžiti"	0	0	0	0	0	0	0	0	0	0
"imenovanje"	0	0	0	0	0	0	0	0	0	0
"določitev"	0	0	0	0	0	0	0	0	0	0
"porazdeliti"	0	0	0	0	0	0	0	0	0	0
"porazdelitev"	0	0	0	0	0	0	0	0	0	0
"vrednotiti"	0	0	0	0	0	0	0	0	0	0
"opazen"	0	0	0	0	0	0	0	0	0	0
"hvaležnost"	1	0	0	0	0	0	1	0	0	1
"aretirati"	0	0	0	0	0	1	0	0	0	0
"aretacija"	0	1	0	0	0	1	0	0	0	0
"zaskrbljen"	0	1	0	1	0	1	0	0	0	0
"vajenec"	0	0	0	0	0	0	0	0	0	1
"pripravništvo"	0	0	0	0	0	0	0	0	0	0
"pristop"	0	0	0	0	0	0	0	0	0	0
"približujoč"	0	0	0	1	0	0	0	0	0	0
"odobravanje"	1	0	0	0	0	0	0	0	0	1
"potrditev"	1	0	0	0	0	0	0	0	0	1
"prilastitev"	0	1	0	0	0	0	0	0	0	0
"odobritev"	1	0	0	0	0	0	0	0	0	0
"odobriti"	1	0	0	0	0	0	1	0	0	1
"odobravajoč"	1	0	0	0	0	0	0	0	0	0
"pritrdilen"	1	0	0	0	0	0	0	0	0	0
"približen"	0	0	0	0	0	0	0	0	0	0
"približno"	0	0	0	0	0	0	0	0	0	0
"približevanje"	0	0	0	0	0	0	0	0	0	0
"približek"	0	0	0	0	0	0	0	0	0	0
"dodatek"	0	0	0	0	0	0	0	0	0	0
"predpasnik"	0	0	0	0	0	0	0	0	0	0
"primeren"	1	0	0	0	0	0	0	0	0	0
"nadarjenost"	1	0	0	0	0	0	0	0	0	0
"akva"	0	0	0	0	0	0	0	0	0	0
"akvamarin"	0	0	0	0	0	0	0	0	0	0
"akvarij"	0	0	0	0	0	0	0	0	0	0
"voden"	0	0	0	0	0	0	0	0	0	0
"vodovod"	0	0	0	0	0	0	0	0	0	0
"voden"	0	0	0	0	0	0	0	0	0	0
"ploden"	0	0	0	0	0	0	0	0	0	0
"sodnik"	0	0	0	0	0	0	0	0	0	1
"soditi"	0	0	0	0	0	0	0	0	0	0
"razsojanje"	0	0	0	1	0	0	0	0	0	0
"arbitraža"	0	0	0	1	0	0	0	0	0	0
"razsodnik"	0	0	0	0	0	0	0	0	0	1
"vreteno"	0	0	0	0	0	0	0	0	0	0
"lok"	0	0	0	0	0	0	0	0	0	0
"arkada"	0	0	0	0	0	0	0	0	0	0
"obok"	0	0	0	0	0	0	0	0	0	0
"arheološki"	0	0	0	0	0	0	0	0	0	0
"arheolog"	0	0	0	0	0	0	0	0	0	0
"arheologija"	1	0	0	1	0	0	0	0	0	0
"arhaičen"	0	1	0	0	0	0	0	0	0	0
"nadškof"	0	0	0	0	0	0	0	0	0	0
"upognjen"	0	0	0	0	0	0	0	0	0	0
"lokostrelec"	0	0	0	0	0	0	0	0	0	0
"lokostrelstvo"	0	0	0	0	0	0	0	0	0	0
"arhetip"	0	0	0	0	0	0	0	0	0	0
"otočje"	0	0	0	0	0	0	0	0	0	0
"arhitekt"	0	0	0	0	0	0	0	0	0	0
"arhitektura"	0	0	0	0	0	0	0	0	0	1
"arhiv"	0	0	0	0	0	0	0	0	0	0
"arktika"	0	0	0	0	0	0	0	0	0	0
"strasten"	1	0	0	1	0	0	1	0	0	0
"strasnost"	1	0	0	0	0	0	0	0	0	0
"naporen"	0	1	0	0	0	0	0	0	0	0
"zahteven"	0	1	0	0	0	0	0	0	0	0
"območje"	0	0	0	0	0	0	0	0	0	0
"arena"	0	0	0	0	0	0	0	0	0	0
"areola"	0	0	0	0	0	0	0	0	0	0
"srebro"	0	0	0	0	0	0	0	0	0	0
"denar"	0	0	0	0	0	0	0	0	0	0
"prerekati"	0	1	1	0	0	0	0	0	0	0
"prepirati"	0	1	1	0	0	0	0	0	0	0
"prepir"	0	1	1	0	0	0	0	0	0	0
"argumentacija"	0	0	1	0	0	0	0	0	0	0
"prepirljiv"	0	1	0	0	0	0	0	0	0	0
"prepiri"	0	0	1	0	0	0	0	0	0	0
"pust"	0	1	0	0	0	0	0	1	0	0
"aristokracija"	1	0	0	0	0	0	0	0	0	0
"aristokrat"	0	0	0	0	0	0	0	0	0	0
"aristokratski"	1	0	0	0	0	0	0	0	0	0
"aritmetika"	0	0	0	0	0	0	0	0	0	0
"ladja"	0	0	0	0	0	0	0	0	0	0
"barka"	0	0	0	0	0	0	0	0	0	0
"roka"	0	0	0	0	0	0	0	0	0	0
"armada"	0	0	0	0	0	0	0	0	0	0
"oborožitev"	0	0	1	0	0	1	0	0	0	0
"oboroževanje"	0	1	0	0	0	1	0	0	0	0
"armatura"	0	0	0	0	0	0	0	0	0	0
"oborožen"	1	1	1	0	0	1	0	0	0	0
"oklep"	1	0	0	0	0	1	0	0	0	1
"oklepen"	0	0	0	0	0	1	0	0	0	0
"orožje"	0	0	0	0	0	0	0	0	0	1
"orožarnica"	0	0	0	0	0	0	0	0	0	1
"oborožiti"	0	0	0	0	0	0	0	0	0	0
"orožje"	0	0	0	0	0	0	0	0	0	0
"vojska"	0	0	0	0	0	0	0	0	0	0
"aroma"	1	0	0	0	0	0	0	0	0	0
"vzburjenje"	0	0	0	0	0	0	0	0	0	0
"sprožiti"	1	0	0	1	0	0	0	0	0	0
"vzbujati"	1	0	0	1	0	0	0	0	0	0
"branje obtožnice"	0	1	1	0	0	1	0	1	0	0
"urediti"	0	0	0	0	0	0	0	0	0	0
"urejen"	0	0	0	0	0	0	0	0	0	0
"ureditev"	0	0	0	0	0	0	0	0	0	0
"zbirka"	1	0	0	0	0	0	0	0	0	0
"razstavljati"	1	0	0	0	0	0	0	0	0	0
"dolgovi"	0	1	0	0	0	0	0	0	0	0
"aretirati"	0	1	0	0	0	0	0	0	0	0
"aretacija"	0	1	0	0	0	0	0	0	0	0
"prihod"	0	0	0	1	0	0	0	0	0	0
"prispeti"	0	0	0	1	0	0	0	0	0	0
"aroganca"	0	1	0	0	0	0	0	0	0	0
"aroganten"	0	1	1	0	1	0	0	0	0	0
"puščica"	0	0	0	0	0	0	0	0	0	0
"arzenal"	0	0	0	0	0	0	0	0	0	0
"arzenik"	0	1	0	0	1	1	0	1	0	0
"požig"	0	1	1	0	0	1	0	0	0	0
"umetnost"	1	0	0	1	0	0	1	1	1	0
"arterija"	0	0	0	0	0	0	0	0	0	0
"spreten"	0	0	0	0	0	0	0	0	0	0
"členonožec"	0	0	0	0	0	0	0	0	0	0
"artičoka"	0	0	0	0	0	0	0	0	0	0
"članek"	0	0	0	0	0	0	0	0	0	0
"izdelek"	0	0	0	0	0	0	0	0	0	0
"spreten"	1	0	0	0	0	0	0	0	0	0
"izražati"	1	0	0	0	0	0	0	0	0	0
"izgovarjava"	1	0	0	0	0	0	0	0	0	0
"zvijača"	0	0	0	0	0	0	0	0	0	0
"topništvo"	0	1	0	0	0	1	0	0	0	0
"obrtnik"	1	0	0	0	0	0	0	0	0	0
"umetnik"	0	0	0	0	0	0	0	0	0	0
"nastopajoči"	1	0	0	0	0	0	0	0	0	0
"umetnik"	1	0	0	0	0	0	0	0	0	0
"umetniški"	1	0	0	0	0	0	0	0	0	0
"umetniki"	0	0	0	0	0	0	0	0	0	0
"izvajalci"	0	0	0	0	0	0	0	0	0	0
"povzpeti se"	0	0	0	0	0	0	0	0	0	0
"prevlada"	1	0	0	0	0	0	0	0	0	0
"vzpon"	0	0	0	0	0	0	0	0	0	0
"vzpon"	1	0	0	0	0	0	0	0	0	0
"ugotoviti"	0	0	0	0	0	0	0	0	0	0
"ugotovljen"	0	0	0	0	0	0	0	0	0	0
"asket"	0	0	0	0	0	0	0	0	0	0
"pepel"	0	1	0	0	0	0	0	0	0	0
"sramovati se"	0	1	0	0	1	0	0	1	0	0
"pepel"	0	1	0	0	0	0	0	1	0	0
"speč"	0	0	0	0	0	0	0	0	0	0
"nedejaven"	0	0	0	0	0	0	0	0	0	0
"kobra"	0	0	0	0	0	1	0	0	0	0
"aspartam"	0	0	0	0	0	0	0	0	0	0
"vidik"	0	0	0	0	0	0	0	0	0	0
"vidiki"	0	0	0	0	0	0	0	0	0	0
"asfalt"	0	0	0	0	0	0	0	0	0	0
"prizadevanje"	1	0	0	1	0	0	1	0	1	1
"prizadevati si"	1	0	0	1	0	0	1	0	0	0
"ambiciozen"	1	0	0	1	0	0	1	0	0	1
"osel"	0	1	0	0	0	0	0	0	0	0
"rit"	0	1	0	0	0	0	0	0	0	0
"napasti"	0	1	1	0	0	1	0	0	1	0
"napadalec"	0	1	1	0	0	1	0	1	0	0
"morilec"	0	1	1	0	0	1	0	1	0	0
"umoriti"	0	1	1	0	0	1	0	0	0	0
"umor"	0	1	1	0	0	1	0	1	0	0
"atentat"	0	1	1	0	0	1	0	1	0	0
"napad"	0	1	1	0	0	1	0	0	0	0
"napasti"	0	1	1	0	0	1	0	0	0	0
"poskus"	0	0	0	0	0	0	0	0	0	0
"kup"	0	0	0	0	0	0	0	0	0	0
"zbirati"	0	0	0	0	0	0	0	0	0	0
"sestavljen"	0	0	0	0	0	0	0	0	0	0
"zbor"	1	0	0	0	0	0	0	0	0	1
"montaža"	1	0	0	0	0	0	0	0	0	1
"privolitev"	1	0	0	0	0	0	0	0	0	0
"trditi"	0	0	0	0	0	0	0	0	0	0
"trditi"	1	0	0	0	0	0	0	0	0	1
"trditev"	0	0	0	0	0	0	0	0	0	0
"oceniti"	0	0	0	0	0	0	0	0	0	0
"ocenjevanje"	0	0	0	0	0	0	0	0	1	1
"ocenjevalec"	0	0	0	0	0	0	0	0	0	1
"dobrine"	1	0	0	0	0	0	0	0	0	0
"kreten"	0	1	1	0	1	0	0	0	0	0
"debil"	0	1	1	0	1	0	0	0	0	0
"idiot"	0	1	1	0	1	0	0	0	0	0
"cepec"	0	1	1	0	1	0	0	0	0	0
"dodeliti"	0	0	0	0	0	0	0	0	0	0
"pooblaščenec"	0	0	0	0	0	0	0	0	0	1
"naloga"	0	0	0	0	0	0	0	0	0	0
"usvajati"	0	0	0	0	0	0	0	0	0	0
"asimilacija"	0	0	0	0	0	0	0	0	0	0
"pomagati"	1	0	0	0	0	0	0	0	0	1
"pomoč"	1	0	0	0	0	0	0	0	0	0
"pomočnik"	0	0	0	0	0	0	0	0	0	0
"sodelavec"	1	0	0	0	0	0	0	0	0	1
"partner"	1	0	0	0	0	0	0	0	0	1
"združenje"	0	0	0	0	0	0	0	0	0	1
"raznolik"	0	0	0	0	0	0	0	0	0	0
"izbira"	0	0	0	0	0	0	0	0	0	0
"tešiti"	1	0	0	0	0	0	0	0	0	0
"omiliti"	1	0	0	0	0	0	0	0	0	0
"privzet"	0	0	0	0	0	0	0	0	0	0
"domnevajoč"	0	0	0	0	0	0	0	0	0	0
"predpostavka"	0	0	0	0	0	0	0	0	0	0
"zagotovilo"	1	0	0	0	0	0	0	0	0	1
"zagotavljati"	0	0	0	0	0	0	0	0	0	1
"zagotovljen"	1	0	0	0	0	0	0	0	0	1
"brez dvoma"	0	0	0	0	0	0	0	0	0	1
"asterisk"	0	0	0	0	0	0	0	0	0	0
"asteroid"	0	0	0	0	0	0	0	0	0	0
"astigmatizem"	0	0	0	0	0	0	0	0	0	0
"osupljiv"	1	0	0	0	0	0	0	0	1	0
"presenečenje"	1	0	0	0	0	0	1	0	1	0
"astralen"	0	0	0	0	0	0	0	0	0	0
"na stran"	0	1	0	0	0	1	0	0	0	0
"adstringent"	0	1	0	0	0	0	0	0	0	0
"astrolog"	1	0	0	1	0	0	0	0	0	0
"astrologija"	0	0	0	0	0	0	0	0	0	0
"astronavt"	1	0	0	0	0	0	0	0	0	0
"astronom"	1	0	0	1	0	0	0	0	0	0
"astronomija"	0	0	0	0	0	0	0	0	0	0
"preudaren"	1	0	0	0	0	0	0	0	0	0
"narazen"	0	0	0	0	0	0	0	0	0	0
"azil"	0	1	0	0	0	1	0	0	0	0
"umobolnica"	0	1	0	0	0	1	0	0	0	0
"norišnica"	0	1	0	0	0	1	0	0	0	0
"asimetričen"	0	0	0	0	0	0	0	0	0	0
"asimetrija"	0	0	0	0	1	0	0	0	0	0
"asimptotičen"	0	0	0	0	0	0	0	0	0	0
"atelje"	0	0	0	0	0	0	0	0	0	0
"ateizem"	0	1	0	0	0	0	0	0	0	0
"ateist"	0	0	0	0	0	0	0	0	0	0
"ateističen"	0	0	0	0	0	0	0	0	0	0
"ateroskleroza"	0	1	0	0	0	1	0	1	0	0
"atlet"	1	0	0	0	0	0	0	0	0	0
"športnik"	1	0	0	0	0	0	0	0	0	0
"atletski"	1	0	0	0	0	0	0	0	0	0
"špoten"	1	0	0	0	0	0	0	0	0	0
"fizična pripravljenost"	0	0	0	0	0	0	0	0	0	0
"atletika"	0	0	0	0	0	0	0	0	0	0
"atlas"	0	0	0	0	0	0	0	0	0	0
"atmosfera"	0	0	0	0	0	0	0	0	0	0
"atmosferski"	0	0	0	0	0	0	0	0	0	0
"atol"	0	0	0	0	0	0	0	0	0	0
"atom"	1	0	0	0	0	0	0	0	0	0
"atomski"	0	0	0	0	0	0	0	0	0	0
"pokesati se"	1	0	0	1	0	0	1	0	0	1
"spokoriti se"	1	0	0	1	0	0	1	0	0	1
"oddolžitev"	1	0	0	0	0	0	0	0	0	0
"pokora"	1	0	0	0	0	0	0	0	0	0
"atrij"	0	0	0	0	0	0	0	0	0	0
"grozen"	0	1	1	0	1	0	0	0	0	0
"obupen"	0	1	1	0	1	0	0	0	0	0
"grozota"	0	1	1	0	1	1	0	1	0	0
"atrofija"	0	1	0	0	1	1	0	1	0	0
"prilepiti"	0	0	0	0	0	0	0	0	0	0
"priponka"	1	0	0	0	0	0	0	0	0	0
